"Startup_Name","Industry","Funding_Rounds","Investment_Amount__USD_","Valuation__USD_","Number_of_Investors","Country","Year_Founded","Growth_Rate____","Age","Year"
"Startup_2836","AI",6,4078051925.98,10548477676.9434,14,"Canada",2019-04-01,99.28,6,2019
"Startup_2837","HealthTech",10,184682387.71,434522146.570206,9,"Canada",2011-04-01,108.97,14,2011
"Startup_2838","Fintech",1,4574282538.79,21657988512.8838,25,"Australia",2008-04-01,23.27,17,2008
"Startup_2839","HealthTech",7,451149570.7,2076273522.68517,43,"Germany",2008-04-01,117.72,17,2008
"Startup_2840","Biotech",5,3572318492.47,13341828555.1717,3,"Brazil",2023-04-01,189.23,2,2023
"Startup_2841","Blockchain",7,2323143931.91,3645166017.18579,23,"Australia",2022-04-01,130.72,3,2022
"Startup_2842","Fintech",10,2610997363.12,11124742705.6353,14,"Canada",2008-04-01,51.6,17,2008
"Startup_2843","E-commerce",2,2940189065.73,5135454604.01557,33,"Brazil",2014-04-01,82.79,11,2014
"Startup_2844","Fintech",8,1687018732.88,4830495343.15709,5,"Brazil",2020-04-01,142.61,5,2020
"Startup_2845","SaaS",3,4547527748.82,19961415324.522,44,"UK",2003-04-01,45.08,22,2003
"Startup_2846","Blockchain",8,2388273029.88,10824456134.0451,43,"Australia",2008-04-01,23.2,17,2008
"Startup_2847","E-commerce",3,751128891.62,3504623826.07517,48,"UK",2021-04-01,61.89,4,2021
"Startup_2848","Fintech",5,2287008040.36,9340013171.05848,40,"Singapore",2019-04-01,172.86,6,2019
"Startup_2849","HealthTech",6,2733314128.18,12591252046.4886,4,"Brazil",2000-04-01,40.21,25,2000
"Startup_2850","Blockchain",1,359088427.76,1605261109.26515,23,"Brazil",2007-04-01,89.32,18,2007
"Startup_2851","EdTech",3,2007446327.09,8893249078.37327,25,"Germany",2000-04-01,79.78,25,2000
"Startup_2852","HealthTech",1,4209352096.04,20063518841.8907,5,"Australia",2023-04-01,153.06,2,2023
"Startup_2853","HealthTech",10,3433329273.8,11107161073.8775,7,"China",2002-04-01,118.48,23,2002
"Startup_2854","AI",3,814449159.42,3557215280.44535,13,"Germany",2011-04-01,147.39,14,2011
"Startup_2855","Biotech",8,1551866458.68,7475836447.80447,8,"China",2011-04-01,60.8,14,2011
"Startup_2856","HealthTech",10,1183225972.6,4136015633.53334,41,"Germany",2014-04-01,193.87,11,2014
"Startup_2857","HealthTech",6,706945127.13,3524930257.76928,24,"UK",2017-04-01,71.69,8,2017
"Startup_2858","E-commerce",2,2323016361.76,5049315898.70788,37,"UK",2012-04-01,177.55,13,2012
"Startup_2859","Blockchain",3,1348437531.9,2536705510.43782,34,"Australia",2021-04-01,38.73,4,2021
"Startup_2860","E-commerce",3,1958500617.78,5377396118.50601,27,"UK",2019-04-01,187.5,6,2019
"Startup_2861","Fintech",8,4125029642.95,18113767783.4101,13,"France",2007-04-01,90.79,18,2007
"Startup_2862","HealthTech",6,2276099127.42,6765463742.88869,30,"Germany",2016-04-01,170.26,9,2016
"Startup_2863","Fintech",8,1520383082.85,4623675285.85197,38,"Brazil",2008-04-01,36.78,17,2008
"Startup_2864","Fintech",4,1721108156.27,6881220846.83054,32,"Germany",2006-04-01,144.13,19,2006
"Startup_2865","HealthTech",2,530836676,2436320493.24334,30,"USA",2002-04-01,120.97,23,2002
"Startup_2866","Blockchain",10,4743242382.6,20532197887.8697,12,"Germany",2008-04-01,46.67,17,2008
"Startup_2867","Biotech",3,3267648695.68,14753335838.9568,27,"USA",2018-04-01,101.47,7,2018
"Startup_2868","Biotech",6,2503311245.28,9999469627.96519,38,"France",2013-04-01,185.49,12,2013
"Startup_2869","Biotech",3,3840018233.81,6575568463.9216,31,"Canada",2019-04-01,32.87,6,2019
"Startup_2870","E-commerce",3,2377086411.86,10329299742.1771,14,"China",2007-04-01,115.96,18,2007
"Startup_2871","HealthTech",4,95935269.79,180162215.750717,19,"USA",2017-04-01,89.95,8,2017
"Startup_2872","EdTech",8,4344554820.87,14142521160.4529,2,"India",2014-04-01,129.56,11,2014
"Startup_2873","HealthTech",9,1585017293.54,3935526401.40524,47,"India",2020-04-01,140.17,5,2020
"Startup_2874","Fintech",3,1158144437,3421823174.76622,24,"Brazil",2015-04-01,146.29,10,2015
"Startup_2875","Fintech",6,1606669627.86,3815882939.90234,45,"Singapore",2011-04-01,118.24,14,2011
"Startup_2876","EdTech",5,2433022126.66,3662583475.89342,11,"India",2020-04-01,107.7,5,2020
"Startup_2877","SaaS",2,4222840044.83,20344741750.886,9,"Australia",2015-04-01,99.7,10,2015
"Startup_2878","AI",3,682528347.99,2259683524.79122,42,"Brazil",2006-04-01,15.96,19,2006
"Startup_2879","E-commerce",6,1525125557.61,3307145641.95998,46,"Germany",2007-04-01,154.45,18,2007
"Startup_2880","Biotech",2,4837692285.84,7531405570.01551,22,"France",2009-04-01,86.42,16,2009
"Startup_2881","E-commerce",10,3230090147.93,12241449463.9777,3,"India",2017-04-01,48.07,8,2017
"Startup_2882","HealthTech",8,3163674602.45,7772531981.55991,2,"Germany",2013-04-01,127.82,12,2013
"Startup_2883","Blockchain",7,2745364809.41,9735249209.43085,45,"India",2015-04-01,130.09,10,2015
"Startup_2884","Fintech",4,2425084901.35,11894899571.6271,22,"Australia",2003-04-01,40.37,22,2003
"Startup_2885","Blockchain",10,2138634255.04,8458817563.69506,16,"Canada",2013-04-01,182.76,12,2013
"Startup_2886","AI",5,4616380557.16,19410880127.1505,9,"Australia",2012-04-01,151.41,13,2012
"Startup_2887","Fintech",10,1410892945.72,6568518761.69563,9,"Canada",2016-04-01,193.09,9,2016
"Startup_2888","HealthTech",9,2299504378.1,6759922973.85868,49,"Australia",2019-04-01,87.84,6,2019
"Startup_2889","SaaS",3,4136971360.39,11913728166.2756,48,"India",2004-04-01,124.65,21,2004
"Startup_2890","Biotech",10,599085858.15,1523461371.16155,17,"India",2007-04-01,152.32,18,2007
"Startup_2891","SaaS",9,3180991452.37,11843905927.293,47,"China",2012-04-01,182.55,13,2012
"Startup_2892","Biotech",1,515111457.79,2102110613.38342,43,"India",2020-04-01,30.68,5,2020
"Startup_2893","SaaS",5,305950632.78,618263489.281212,37,"Canada",2018-04-01,158.46,7,2018
"Startup_2894","Fintech",10,2337561992.64,4872064689.9624,4,"Canada",2005-04-01,150.67,20,2005
"Startup_2895","E-commerce",1,2913037157,7083760249.82577,1,"Canada",2004-04-01,147.01,21,2004
"Startup_2896","HealthTech",8,2568633078.87,9929054032.95361,10,"Canada",2011-04-01,53.33,14,2011
"Startup_2897","Biotech",7,3951179985.94,16472746678.3925,40,"Australia",2012-04-01,167.75,13,2012
"Startup_2898","AI",3,661863916.45,1833182418.54351,21,"Singapore",2008-04-01,147.92,17,2008
"Startup_2899","EdTech",1,1375009858.13,2777704470.6941,13,"USA",2015-04-01,171.45,10,2015
"Startup_2900","HealthTech",10,1270421016.47,4427391036.70927,47,"Australia",2012-04-01,61.94,13,2012
"Startup_2901","Biotech",5,4067714956.59,10721824792.7972,32,"Canada",2015-04-01,30.12,10,2015
"Startup_2902","EdTech",3,1636188062.78,5017488513.2126,4,"Australia",2014-04-01,152.65,11,2014
"Startup_2903","HealthTech",6,2482969849.2,5326700599.52634,49,"Germany",2003-04-01,130.42,22,2003
"Startup_2904","Blockchain",7,332919741.34,1586545292.22295,23,"India",2007-04-01,197.43,18,2007
"Startup_2905","HealthTech",5,4662230867.51,8678370111.94283,21,"UK",2015-04-01,73.36,10,2015
"Startup_2906","E-commerce",6,3599455423.24,10428116765.8258,17,"UK",2006-04-01,6.14,19,2006
"Startup_2907","Fintech",3,1381951118.79,3183801257.42308,28,"Singapore",2001-04-01,26.52,24,2001
"Startup_2908","EdTech",4,4012835988.16,17577837792.2755,43,"Australia",2017-04-01,46.7,8,2017
"Startup_2909","Biotech",6,4470189971.44,16720661878.934,45,"Australia",2003-04-01,168.07,22,2003
"Startup_2910","Biotech",6,129719486.64,294121687.033863,5,"Singapore",2021-04-01,65.56,4,2021
"Startup_2911","EdTech",2,2866667083.75,6025532454.83535,6,"Brazil",2020-04-01,109.42,5,2020
"Startup_2912","SaaS",4,457524384.53,1912736662.72239,8,"Canada",2019-04-01,37.75,6,2019
"Startup_2913","E-commerce",4,2243670144.45,7807005363.25058,32,"France",2021-04-01,65.7,4,2021
"Startup_2914","Blockchain",2,2097377060.61,5900961910.55439,31,"France",2011-04-01,83.75,14,2011
"Startup_2915","EdTech",7,1511960965.46,4312103777.39594,40,"UK",2001-04-01,53.95,24,2001
"Startup_2916","SaaS",1,1009193553.66,2229651882.25582,48,"Singapore",2010-04-01,68.24,15,2010
"Startup_2917","Fintech",5,4563292071.3,9704907308.62258,29,"Singapore",2003-04-01,149.41,22,2003
"Startup_2918","Blockchain",6,4789584510.77,16523205766.6271,50,"Brazil",2007-04-01,136.18,18,2007
"Startup_2919","AI",9,2623575165.72,9067181139.10521,13,"China",2005-04-01,67.35,20,2005
"Startup_2920","Blockchain",8,1981670981.27,2983735081.26485,3,"Singapore",2009-04-01,42.67,16,2009
"Startup_2921","Fintech",3,2239193246.96,7526078722.01001,19,"Brazil",2023-04-01,145.97,2,2023
"Startup_2922","EdTech",7,301583712.87,1504147259.33871,13,"France",2016-04-01,50.58,9,2016
"Startup_2923","Fintech",6,4510790168.23,19319926029.3273,28,"Brazil",2021-04-01,67.43,4,2021
"Startup_2924","SaaS",3,1420339822.17,6725626160.68353,30,"Singapore",2023-04-01,136.49,2,2023
"Startup_2925","HealthTech",5,1184482036.52,5580826787.61565,10,"Germany",2001-04-01,58.11,24,2001
"Startup_2926","SaaS",2,1428798856.07,3098037609.20298,35,"France",2006-04-01,49.54,19,2006
"Startup_2927","E-commerce",1,3347035356.21,5728168501.01573,22,"India",2022-04-01,27.66,3,2022
"Startup_2928","SaaS",8,1369985795.12,5642012816.26312,41,"China",2011-04-01,47.5,14,2011
"Startup_2929","E-commerce",6,1484056000.32,6006684963.02371,18,"France",2023-04-01,127.32,2,2023
"Startup_2930","Blockchain",1,924909995.8,2307836652.78108,3,"USA",2002-04-01,127.9,23,2002
"Startup_2931","Biotech",3,3020347610.35,8762331154.3281,41,"Canada",2017-04-01,187.36,8,2017
"Startup_2932","EdTech",2,4724329293.74,11085085973.6047,36,"China",2018-04-01,186.54,7,2018
"Startup_2933","Biotech",8,4839571037.3,23196242316.5484,38,"USA",2021-04-01,19.83,4,2021
"Startup_2934","EdTech",9,4964990901.02,14529639667.6328,50,"USA",2002-04-01,114.41,23,2002
"Startup_2935","Biotech",8,825576652.59,2189926736.03995,5,"Brazil",2011-04-01,48.06,14,2011
"Startup_2936","E-commerce",1,2403355773.23,10674097611.2491,22,"Brazil",2007-04-01,113.43,18,2007
"Startup_2937","HealthTech",9,454077917.38,901888618.703257,15,"France",2000-04-01,165.96,25,2000
"Startup_2938","SaaS",9,4027501473.22,15463110659.819,17,"Brazil",2006-04-01,183.28,19,2006
"Startup_2939","Blockchain",7,3553022567.85,6846089905.20704,1,"China",2002-04-01,86.58,23,2002
"Startup_2940","Blockchain",6,3612651812.43,9651504691.94274,16,"Australia",2002-04-01,63.77,23,2002
"Startup_2941","SaaS",2,2205136183,5847410242.79754,39,"India",2010-04-01,134.9,15,2010
"Startup_2942","SaaS",6,3895188287.31,6603161953.99517,48,"Singapore",2019-04-01,70.9,6,2019
"Startup_2943","E-commerce",6,3283790323.95,9012165517.52172,39,"Australia",2015-04-01,123.67,10,2015
"Startup_2944","Biotech",9,4685597519.83,9607091788.8638,4,"Brazil",2008-04-01,12.25,17,2008
"Startup_2945","Blockchain",1,3381184694.72,12439708048.7746,46,"Canada",2013-04-01,129.08,12,2013
"Startup_2946","HealthTech",1,468319781.8,792894099.636793,45,"Brazil",2003-04-01,108.9,22,2003
"Startup_2947","Fintech",8,3467352423.72,12375030474.4284,1,"France",2018-04-01,162.17,7,2018
"Startup_2948","Biotech",5,536191983.83,1719133249.71381,30,"Brazil",2007-04-01,105.76,18,2007
"Startup_2949","EdTech",4,2544760432.83,9441936108.37548,30,"Singapore",2008-04-01,124.82,17,2008
"Startup_2950","EdTech",10,3415491035.04,15799538816.6266,4,"Canada",2005-04-01,131.69,20,2005
"Startup_2951","EdTech",7,1014906178.29,4554213319.76164,6,"Canada",2013-04-01,42.71,12,2013
"Startup_2952","SaaS",3,2804246513.53,13089191209.1953,13,"UK",2009-04-01,102.75,16,2009
"Startup_2953","AI",6,100374390.2,283660239.197238,37,"China",2015-04-01,77.16,10,2015
"Startup_2954","Fintech",10,1877607080.34,3066081306.1692,48,"UK",2001-04-01,197.72,24,2001
"Startup_2955","E-commerce",5,2681327525.26,5715066853.99826,27,"UK",2020-04-01,164.78,5,2020
"Startup_2956","SaaS",5,2386205991.36,3851876088.90484,39,"UK",2017-04-01,84.86,8,2017
"Startup_2957","AI",6,770062122.51,3359068238.89371,18,"Australia",2001-04-01,138.03,24,2001
"Startup_2958","EdTech",9,4777017987.62,9930957872.82044,35,"Singapore",2013-04-01,153.47,12,2013
"Startup_2959","SaaS",3,494045606.29,1704056192.7872,47,"Canada",2007-04-01,88.96,18,2007
"Startup_2960","Blockchain",7,364894361.52,687351058.827546,14,"Singapore",2009-04-01,133.7,16,2009
"Startup_2961","Biotech",5,1737794785.45,6985718491.58551,36,"Germany",2004-04-01,32.75,21,2004
"Startup_2962","AI",7,2713265328.46,8857961289.5935,22,"Germany",2003-04-01,174.44,22,2003
"Startup_2963","E-commerce",2,2997635065.83,11782704174.571,36,"India",2020-04-01,151.03,5,2020
"Startup_2964","Biotech",6,84415901.97,265782972.528598,2,"USA",2009-04-01,103.32,16,2009
"Startup_2965","SaaS",4,1218553923.47,1930223255.00366,12,"Brazil",2000-04-01,192.32,25,2000
"Startup_2966","EdTech",7,1638104362.27,8115131811.92864,44,"France",2000-04-01,78.81,25,2000
"Startup_2967","Blockchain",5,1899835374.62,8436860051.04032,7,"USA",2005-04-01,82.6,20,2005
"Startup_2968","Fintech",3,65390932.81,266900341.694425,22,"India",2006-04-01,36.28,19,2006
"Startup_2969","EdTech",8,1950897784.51,3451459385.58613,37,"Singapore",2008-04-01,46.73,17,2008
"Startup_2970","Blockchain",10,3782111901.91,13722955975.1398,35,"Brazil",2000-04-01,49.17,25,2000
"Startup_2971","Biotech",6,1366697841.3,3072105444.54237,15,"China",2014-04-01,20.67,11,2014
"Startup_2972","Fintech",7,923788189.36,3870103476.03817,17,"UK",2008-04-01,173.7,17,2008
"Startup_2973","AI",5,2853398449.95,6476989500.16744,38,"France",2008-04-01,163,17,2008
"Startup_2974","Fintech",10,248505288.18,1017778488.88409,20,"USA",2013-04-01,96.43,12,2013
"Startup_2975","E-commerce",7,4630714581.32,13086843233.5191,17,"China",2014-04-01,114.69,11,2014
"Startup_2976","Fintech",2,3126226790.7,15399524650.0507,16,"India",2006-04-01,79.14,19,2006
"Startup_2977","AI",10,2952433066.9,12364729803.2251,1,"Australia",2010-04-01,96.39,15,2010
"Startup_2978","Biotech",1,2557154616.68,9743392048.31619,15,"Singapore",2011-04-01,50.04,14,2011
"Startup_2979","Blockchain",3,4885013208.11,7385050086.81987,43,"Germany",2018-04-01,110.03,7,2018
"Startup_2980","AI",8,2831845562.9,11430854174.994,35,"UK",2000-04-01,66.6,25,2000
"Startup_2981","EdTech",8,2831723787.8,9926771483.42048,14,"Brazil",2005-04-01,87.3,20,2005
"Startup_2982","E-commerce",1,706301972.55,3246344497.7687,11,"USA",2010-04-01,21.7,15,2010
"Startup_2983","AI",3,1493215714.02,3915217623.82945,44,"Germany",2015-04-01,22.49,10,2015
"Startup_2984","Biotech",3,1330151467.97,3814417988.53817,16,"Canada",2011-04-01,151.95,14,2011
"Startup_2985","AI",9,1097709288.96,3445903098.5557,5,"Australia",2009-04-01,109.57,16,2009
"Startup_2986","AI",1,2647307885.42,10346130908.7452,25,"Singapore",2016-04-01,60.13,9,2016
"Startup_2987","SaaS",1,690393053.67,3425041503.83169,27,"China",2007-04-01,171.21,18,2007
"Startup_2988","Blockchain",10,1800474929.14,7042479453.70456,22,"China",2001-04-01,183.26,24,2001
"Startup_2989","SaaS",1,2664144948.41,10295681653.5896,8,"France",2006-04-01,45.42,19,2006
"Startup_2990","Fintech",5,4770478026.18,10838740733.1908,12,"India",2014-04-01,183.81,11,2014
"Startup_2991","E-commerce",9,3608694170.77,7566909827.48031,18,"Canada",2018-04-01,107.31,7,2018
"Startup_2992","HealthTech",7,2363219494.89,11741789551.0085,6,"Canada",2004-04-01,25.33,21,2004
"Startup_2993","EdTech",4,3379644686.19,5535139873.53847,2,"Singapore",2009-04-01,175.31,16,2009
"Startup_2994","HealthTech",1,1142959747.65,5054822075.10053,13,"Canada",2023-04-01,189.99,2,2023
"Startup_2995","HealthTech",8,565634618.65,1581445623.28325,48,"Canada",2019-04-01,148.34,6,2019
"Startup_2996","HealthTech",7,3487067224.27,16437758652.3724,5,"Canada",2017-04-01,33.19,8,2017
"Startup_2997","EdTech",8,2748379366.56,9173912966.75731,34,"Brazil",2015-04-01,107.42,10,2015
"Startup_2998","Blockchain",5,3862147012.26,17537850904.6033,13,"USA",2020-04-01,57.88,5,2020
"Startup_2999","Blockchain",7,4133052563.84,12412315208.3001,2,"France",2005-04-01,198.88,20,2005
"Startup_3000","AI",7,4267049051.91,21121654256.8584,22,"France",2003-04-01,131.54,22,2003
"Startup_3001","EdTech",1,731332280.86,2364840507.49771,21,"Germany",2012-04-01,166.93,13,2012
"Startup_3002","SaaS",4,481555208.18,1021151631.48757,26,"Brazil",2022-04-01,195.51,3,2022
"Startup_3003","Fintech",1,1767925131.61,4882234771.75453,9,"Singapore",2001-04-01,13.02,24,2001
"Startup_3004","Blockchain",2,4383254190.34,9632734975.85615,21,"Canada",2008-04-01,7.4,17,2008
"Startup_3005","SaaS",7,298758137.64,1283463438.4592,48,"UK",2008-04-01,136.06,17,2008
"Startup_3006","Blockchain",1,1331379148.67,4183626047.33987,19,"China",2022-04-01,111.41,3,2022
"Startup_3007","E-commerce",5,637777483.77,2610624488.75601,20,"France",2003-04-01,23.44,22,2003
"Startup_3008","Biotech",9,3901758498.77,17324902571.4244,33,"India",2002-04-01,175.37,23,2002
"Startup_3009","EdTech",9,3505495994.36,6889429220.70555,7,"India",2021-04-01,189.81,4,2021
"Startup_3010","HealthTech",2,1809633874.7,6608640690.14868,18,"Canada",2006-04-01,146.66,19,2006
"Startup_3011","E-commerce",7,1435875960.16,6659732378.90648,40,"Canada",2016-04-01,52.59,9,2016
"Startup_3012","Fintech",7,1567416787.49,4371283404.80875,5,"Singapore",2005-04-01,41.1,20,2005
"Startup_3013","Biotech",5,3453462521.8,5668354955.31781,23,"Singapore",2001-04-01,87.52,24,2001
"Startup_3014","E-commerce",9,4297217867.28,9943688269.58112,10,"USA",2007-04-01,93.57,18,2007
"Startup_3015","HealthTech",1,4830723181.9,22296587072.833,29,"UK",2000-04-01,172.06,25,2000
"Startup_3016","Fintech",1,3368668118.41,8608614631.25634,20,"India",2018-04-01,39.82,7,2018
"Startup_3017","AI",6,4771687627.85,17050643455.5296,17,"Singapore",2012-04-01,19.39,13,2012
"Startup_3018","Biotech",1,3858606878.79,14108245671.7417,3,"China",2010-04-01,47.59,15,2010
"Startup_3019","E-commerce",2,1782930366.83,6303368295.84729,11,"Brazil",2018-04-01,116.68,7,2018
"Startup_3020","Fintech",7,3557422676.41,11437773631.0902,1,"France",2021-04-01,78.19,4,2021
"Startup_3021","Blockchain",10,4540696007.16,17164666785.945,39,"USA",2003-04-01,73.26,22,2003
"Startup_3022","AI",4,3077013617.83,11295502711.3118,3,"UK",2002-04-01,126.58,23,2002
"Startup_3023","Fintech",8,2052098121.61,4677643678.30648,12,"UK",2000-04-01,55.14,25,2000
"Startup_3024","Biotech",8,4689109291.2,20727144270.4683,33,"USA",2003-04-01,17.43,22,2003
"Startup_3025","HealthTech",8,4637218234.32,12102995887.9468,23,"France",2014-04-01,38.02,11,2014
"Startup_3026","EdTech",1,2804445720.59,5671509862.00088,23,"UK",2000-04-01,94.9,25,2000
"Startup_3027","AI",2,1568796386.23,6237570854.53107,4,"Australia",2016-04-01,159.17,9,2016
"Startup_3028","SaaS",4,544304151.96,2353009655.80981,16,"Germany",2022-04-01,100.99,3,2022
"Startup_3029","Blockchain",4,2946269512.71,9676961563.54404,8,"Canada",2021-04-01,71.59,4,2021
"Startup_3030","EdTech",6,3009779133.24,8438713808.99225,31,"UK",2020-04-01,153.23,5,2020
"Startup_3031","SaaS",3,3179547505.57,12049279238.2767,18,"USA",2021-04-01,24.81,4,2021
"Startup_3032","SaaS",2,2825320640.78,12671819874.7892,30,"Australia",2004-04-01,34.6,21,2004
"Startup_3033","EdTech",5,2734741339.96,13227818230.7185,14,"USA",2013-04-01,112.79,12,2013
"Startup_3034","Biotech",6,2493396079.1,9335207797.69398,3,"Singapore",2008-04-01,91.46,17,2008
"Startup_3035","HealthTech",7,1957890597.92,7934734404.00429,34,"Canada",2015-04-01,47.54,10,2015
"Startup_3036","E-commerce",8,2151025784.98,8015386145.26,20,"China",2002-04-01,63.41,23,2002
"Startup_3037","Fintech",8,1804337930.19,6545430422.79374,8,"USA",2006-04-01,159.2,19,2006
"Startup_3038","Biotech",2,1529900387.27,3234457333.00283,22,"Brazil",2017-04-01,50.73,8,2017
"Startup_3039","E-commerce",7,3804092714.95,13174048185.8571,19,"Singapore",2009-04-01,112.97,16,2009
"Startup_3040","SaaS",4,1757018730.96,5639858547.69928,23,"France",2006-04-01,5.7,19,2006
